timestamp,buy,sell,qty,stp,sd,trend,weekday,day,hour,minute,level,volume,vloc,vtrend,rsi,macd_line,mac_d_signal,low_loc,high_loc,close_loc,imbalance,filled_timestamp,pl,result
10/26/22 9:15,3838,3840.75,2,3823.25,2.943276865,0.055944056,2,26,9,15,0,4936,1.5387175,536,42.55319149,-1.369309595,-1.679238183,-0.271130855,1.681011302,1.387342585,1.184992513,10/26/22 9:25,5.5,win
10/26/22 9:15,3835,3838,3,3823.25,2.943276865,0.055944056,2,26,9,15,-1,4936,1.5387175,536,42.55319149,-1.369309595,-1.679238183,-0.271130855,1.681011302,1.387342585,1.184992513,10/26/22 9:35,9,win
10/26/22 10:20,3857.25,3866.75,1,3799.75,9.561082531,1.91520979,2,26,10,20,1,28987,0.11533765,-6221.2,61.46788991,4.139650112,1.55300841,1.205446214,2.534527937,1.815083868,0.384433953,10/26/22 10:25,9.5,win
10/26/22 11:25,3888.25,3897.5,1,3833,9.193521265,2.36013986,2,26,11,25,1,15173,-1.167367272,-1503.3,75.42857143,11.59904875,9.607080182,1.087474822,1.56200929,1.164769518,-0.365834506,10/26/22 11:30,9.25,win
10/26/22 12:30,3883,3872.75,4,3872.75,3.3818673,-0.782342657,2,26,12,30,-2,13576,0.059258218,396.8,31.63265306,6.16142958,8.276021296,-3.126693953,-0.27479258,-1.780328085,-1.099683277,10/26/22 12:40,-41,loss
10/26/22 14:10,3861.75,3837.5,1,3837.5,4.020543824,0.25,2,26,14,10,1,7648,-1.29118277,-947.2,51.11111111,-4.749625902,-5.099400608,0.912282116,1.537846995,1.088161252,0.138833827,10/26/22 14:15,-24.25,loss
10/26/22 14:10,3857.5,3837.5,2,3837.5,4.020543824,0.25,2,26,14,10,0,7648,-1.29118277,-947.2,51.11111111,-4.749625902,-5.099400608,0.912282116,1.537846995,1.088161252,0.138833827,10/26/22 14:20,-40,loss
10/26/22 14:10,3853.5,3837.5,3,3837.5,4.020543824,0.25,2,26,14,10,-1,7648,-1.29118277,-947.2,51.11111111,-4.749625902,-5.099400608,0.912282116,1.537846995,1.088161252,0.138833827,10/26/22 14:25,-48,loss
10/26/22 15:15,3841.25,3846.5,3,3820,5.281650618,-1.246503497,2,26,15,15,-1,15657,0.721818713,262.3,39.75903614,-6.704789131,-6.258638631,-1.643731221,-0.747150555,-0.654782678,1.219104647,10/26/22 15:30,15.75,win
10/26/22 16:20,3845.75,3848,2,3833.75,2.385642009,0.202797203,2,26,16,20,0,1740,-1.810585687,-3388.9,55.55555556,-2.518069982,-3.545554427,0.085965629,1.530188192,0.227052787,-0.621430316,10/26/22 16:25,4.5,win
10/26/22 16:20,3843.25,3845.75,3,3833.75,2.385642009,0.202797203,2,26,16,20,-1,1740,-1.810585687,-3388.9,55.55555556,-2.518069982,-3.545554427,0.085965629,1.530188192,0.227052787,-0.621430316,10/26/22 18:05,7.5,win
10/26/22 20:25,3859.5,3862,2,3846.25,2.646019722,0.387237762,2,26,20,25,0,2790,1.918410956,694,60.3960396,2.844290794,2.416834004,2.061185489,4.510118744,2.102214112,1.367951238,10/26/22 20:35,5,win
10/26/22 20:25,3856.75,3859.5,3,3846.25,2.646019722,0.387237762,2,26,20,25,-1,2790,1.918410956,694,60.3960396,2.844290794,2.416834004,2.061185489,4.510118744,2.102214112,1.367951238,10/26/22 20:40,8.25,win
10/26/22 21:30,3858.5,3861,2,3846.75,2.350854115,0.305944056,2,26,21,30,0,905,-0.683339674,-52.7,46.42857143,1.100082226,1.357382123,-0.82565704,0.375298654,0.070896218,0.306390597,10/26/22 21:35,5,win
10/26/22 21:30,3856.25,3858.5,3,3846.75,2.350854115,0.305944056,2,26,21,30,-1,905,-0.683339674,-52.7,46.42857143,1.100082226,1.357382123,-0.82565704,0.375298654,0.070896218,0.306390597,10/26/22 22:15,6.75,win
10/27/22 1:00,3862.25,3863.25,1,3856.5,0.973123638,0.152097902,3,27,1,0,1,424,-0.939795883,-11,60.60606061,1.236203572,1.100773284,1.137592979,2.843982447,1.455793089,-0.46454269,10/27/22 1:05,1,win
